p,t,maximizing_S_count,affine_orbit_count,normalized_models_enumerated,additive_energy_p25,additive_energy_p50,additive_energy_p75,additive_energy_p99,energy_distribution_complete,proven,search_method
89,2,1,,,44124,44124,44124,44124,false,false,constructive_bruteforce
89,3,1,,,49080,49080,49080,49080,false,false,constructive_bruteforce
89,4,8,,,56636,56636,56804,56804,false,false,constructive_bruteforce
89,5,1,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,6,3,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,7,2,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,8,2,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,9,1,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,10,3,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,11,4,,,56636,56636,56804,56804,false,false,constructive_bruteforce
89,12,3,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,13,3,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,14,2,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,15,5,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,16,2,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,17,2,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,18,2,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,19,1,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,20,1,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,21,3,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,22,2,,,56636,56636,56804,56804,false,false,constructive_bruteforce
89,23,3,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,24,3,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,25,2,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,26,3,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,27,2,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,28,3,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,29,1,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,30,1,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,31,1,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,32,1,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,33,1,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,34,2,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,35,1,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,36,1,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,37,2,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,38,1,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,39,1,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,40,1,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,41,1,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,42,1,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,43,2,,,56804,56804,56804,56804,false,false,constructive_bruteforce
89,44,51913710643776705684835560,,0,,,,,false,true,analytic
97,1,12738806129490428451365214300,,0,,,,,false,true,analytic
97,2,1,,,57924,57924,57924,57924,false,false,constructive_bruteforce
97,3,1,,,62576,62576,62576,62576,false,false,constructive_bruteforce
97,4,5,,,73560,73560,73744,73744,false,false,constructive_bruteforce
97,5,2,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,6,3,,,73560,73560,73744,73744,false,false,constructive_bruteforce
97,7,3,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,8,2,,,73560,73560,73744,73744,false,false,constructive_bruteforce
97,9,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,10,2,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,11,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,12,4,,,73560,73560,73744,73744,false,false,constructive_bruteforce
97,13,2,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,14,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,15,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,16,6,,,73560,73560,73744,73744,false,false,constructive_bruteforce
97,17,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,18,2,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,19,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,20,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,21,2,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,22,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,23,2,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,24,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,25,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,26,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,27,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,28,2,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,29,2,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,30,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,31,2,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,32,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,33,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,34,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,35,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,36,2,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,37,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,38,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,39,2,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,40,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,41,3,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,42,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,43,2,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,44,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,45,3,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,46,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,47,1,,,73744,73744,73744,73744,false,false,constructive_bruteforce
97,48,12738806129490428451365214300,,0,,,,,false,true,analytic
101,1,67,,67,62986,63082,63214,83350,false,false,constructive_bruteforce
101,2,1,,67,63242,63242,63242,63242,false,false,constructive_bruteforce
101,3,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,4,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,5,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,6,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,7,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,8,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,9,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,10,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,11,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,12,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,13,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,14,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,15,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,16,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,17,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,18,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,19,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,20,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,21,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,22,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,23,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,24,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,25,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,26,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,27,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,28,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,29,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,30,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,31,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,32,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,33,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,34,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,35,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,36,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,37,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,38,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,39,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,40,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,41,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,42,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,43,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,44,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,45,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,46,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,47,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,48,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,49,1,,67,83350,83350,83350,83350,false,false,constructive_bruteforce
101,50,67,,67,62986,63082,63214,83350,false,false,constructive_bruteforce
103,1,67,,67,66891,66947,67083,88451,false,false,constructive_bruteforce
103,2,1,,67,67107,67107,67107,67107,false,false,constructive_bruteforce
103,3,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,4,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,5,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,6,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,7,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,8,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,9,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,10,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,11,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,12,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,13,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,14,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,15,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,16,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,17,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,18,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,19,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,20,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,21,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,22,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,23,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,24,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,25,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,26,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,27,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,28,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,29,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,30,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,31,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,32,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,33,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,34,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,35,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,36,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,37,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,38,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,39,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,40,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,41,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,42,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,43,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,44,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,45,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,46,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,47,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,48,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,49,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,50,1,,67,88451,88451,88451,88451,false,false,constructive_bruteforce
103,51,67,,67,66891,66947,67083,88451,false,false,constructive_bruteforce
107,1,67,,67,75053,75129,75277,99269,false,false,constructive_bruteforce
107,2,2,,67,74465,74465,74465,74465,false,false,constructive_bruteforce
107,3,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,4,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,5,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,6,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,7,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,8,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,9,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,10,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,11,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,12,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,13,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,14,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,15,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,16,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,17,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,18,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,19,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,20,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,21,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,22,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,23,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,24,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,25,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,26,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,27,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,28,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,29,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,30,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,31,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,32,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,33,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,34,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,35,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
107,36,1,,67,99269,99269,99269,99269,false,false,constructive_bruteforce
